Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_53_464.jpg;1.465088;1;0;0.5943599;101.0179;80.79667;1.214311;119.8358;0.0005334348
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_53_530.jpg;4.473561;1;0;0.6368932;100.9974;80.83068;1.244139;119.9039;-0.001560719
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_53_597.jpg;7.477904;1;0;0.7003587;100.9752;80.86562;1.214985;120.146;-0.002868711
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_53_663.jpg;10.47306;1;0;0.7510574;100.9418;80.91525;1.179954;120.8094;0.0004724772
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_53_730.jpg;7.440413;1;0;0.7960491;100.9144;80.95584;1.19416;121.3232;-0.004669528
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_53_797.jpg;4.493339;1;0;0.8647154;100.8854;80.99908;1.208947;121.7938;-0.004479894
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_53_865.jpg;1.460904;1;0;0.9230512;100.8449;81.0619;1.238412;122.0518;-0.001948847
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_53_931.jpg;0;1;0;0.9659464;100.8135;81.11198;1.237661;122.0688;-0.001044489
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_53_997.jpg;0;1;0;1.030785;100.7809;81.16451;1.223935;122.0628;-0.0008950122
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_54_064.jpg;0;1;0;1.07599;100.7351;81.23826;1.217728;122.0731;-0.001200837
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_54_130.jpg;0;1;0;1.123755;100.699;81.29645;1.221982;122.1016;-0.001033354
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_54_197.jpg;1.538875;1;0;1.187921;100.6612;81.3569;1.225518;122.1039;-0.0007780992
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_54_264.jpg;4.498011;1;0;1.23105;100.6069;81.44019;1.233631;122.4375;-0.002688703
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_54_331.jpg;7.523789;1;0;1.27958;100.5628;81.50395;1.225542;122.9971;0.0008191697
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_54_398.jpg;10.55152;1;0;1.341084;100.5152;81.56892;1.224431;123.7817;0.01855925
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_54_466.jpg;13.53337;0.8012101;0;1.383024;100.4464;81.65566;1.199173;125.2782;0.06322926
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_54_532.jpg;15;0.5979648;0;1.425049;100.3913;81.7197;1.136168;126.6368;0.1120174
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_54_599.jpg;15;0.3957174;0;1.447108;100.3147;81.8036;0.9987196;128.4989;0.1916532
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_54_665.jpg;15;0.2003759;0;1.460843;100.255;81.86494;0.869911;129.8931;0.2844184
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_54_732.jpg;15;0;0;1.463346;100.1941;81.92457;0.7195948;131.2784;0.4048477
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_54_801.jpg;15;0;0;1.457849;100.1117;82.00095;0.4809198;133.1043;0.5988493
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_54_875.jpg;11.98623;0;0;1.452471;100.0496;82.05698;0.2879646;134.2938;0.7394938
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_54_919.jpg;10.14289;0;0;1.450029;100.0083;82.09415;0.1590974;134.9484;0.8213328
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_54_986.jpg;13.57786;0;0;1.442328;99.92387;82.16587;359.9156;136.4298;1.001929
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_55_052.jpg;15;0;0;1.430149;99.85867;82.21842;359.8128;137.6838;1.100341
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_55_118.jpg;15;0;0;1.422586;99.79135;82.27164;359.8677;138.9138;1.069545
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_55_188.jpg;15;0;0;1.412086;99.69819;82.3386;0.009970902;140.6973;1.025854
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_55_253.jpg;15;0;0;1.405742;99.62788;82.38509;0.03818103;142.0834;1.015495
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_55_318.jpg;15;0;0;1.398656;99.55714;82.42931;0.03366305;143.4587;1.022054
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_55_386.jpg;15;0;0;1.393132;99.46217;82.48515;-0.005072269;145.272;1.050155
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_55_455.jpg;15;0;0;1.38537;99.39024;82.52515;359.9709;146.616;1.065377
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_55_520.jpg;15;0;0;1.379296;99.29317;82.57602;359.9662;148.3898;1.061017
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_55_587.jpg;15;0;0;1.373142;99.21943;82.61209;359.9818;149.7176;1.052557
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_55_652.jpg;15;0;0;1.366838;99.14513;82.64603;-0.005725299;151.054;1.056344
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_55_720.jpg;15;0;0;1.358722;99.04565;82.68839;-0.001977767;152.8255;1.050167
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_55_785.jpg;15;0;0;1.353251;98.97072;82.71785;359.9901;154.1475;1.042484
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_55_851.jpg;15;0;0;1.345535;98.8954;82.74538;359.9828;155.4638;1.042835
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_55_920.jpg;15;0;0;1.339785;98.79439;82.7793;359.9835;157.2123;1.045228
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_55_985.jpg;15;0;0;1.333808;98.71825;82.80268;359.9912;158.5191;1.047462
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_56_053.jpg;15;0;0;1.326008;98.64197;82.82415;-0.00369636;159.825;1.055992
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_56_119.jpg;15;0;0;1.320146;98.5402;82.85;-0.003377742;161.5555;1.056275
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_56_185.jpg;15;0;0;1.314617;98.46371;82.86728;0.0008838158;162.846;1.051444
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_56_252.jpg;15;0;0;1.307127;98.38743;82.88262;359.9895;164.1343;1.05084
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_56_319.jpg;15;0;0;1.30162;98.28556;82.90038;359.9843;165.8413;1.044897
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_56_386.jpg;15;0;0;1.295821;98.2091;82.91167;359.9879;167.1172;1.040245
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_56_452.jpg;15;0;0;1.288267;98.13277;82.92104;359.9888;168.3946;1.045551
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_56_520.jpg;15;0;0;1.282775;98.03116;82.93095;359.9934;170.0884;1.053239
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_56_587.jpg;15;0;0;1.277048;97.95511;82.93654;0.001976433;171.3517;1.050122
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_56_654.jpg;15;0;0;1.269752;97.8796;82.94019;359.9911;172.6154;1.053641
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_56_722.jpg;15;0;0;1.264396;97.77916;82.94263;359.9879;174.2838;1.047145
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_56_788.jpg;15;0;0;1.258746;97.70407;82.94254;359.9924;175.5307;1.040467
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_56_855.jpg;15;0;0;1.251414;97.62942;82.94062;359.9904;176.7802;1.045494
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_56_922.jpg;15;0;0;1.246091;97.5304;82.93567;-0.005705502;178.4363;1.048097
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_56_989.jpg;15;0;0;1.240533;97.45658;82.93015;-0.001394639;179.6721;1.049389
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_57_055.jpg;15;0;0;1.233323;97.38337;82.92307;-0.004192722;180.9053;1.050297
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_57_125.jpg;15;0;0;1.228314;97.2867;82.91129;359.9806;182.5372;1.040644
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_57_189.jpg;15;0;0;1.222851;97.21464;82.90073;359.9785;183.7532;1.027553
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_57_256.jpg;15;0;0;1.215721;97.14325;82.8885;359.9714;184.9722;1.025487
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_57_323.jpg;15;0;0;1.21036;97.04887;82.86996;359.9666;186.5899;1.02146
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_57_389.jpg;15;0;0;1.205178;96.9787;82.85447;359.9688;187.7951;1.014478
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_57_456.jpg;15;0;0;1.198153;96.90933;82.83738;359.9646;189.0045;1.018533
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_57_523.jpg;15;0;0;1.193074;96.81775;82.81263;359.9638;190.602;1.018428
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_57_591.jpg;15;0;0;1.187718;96.74984;82.79247;359.9668;191.7978;1.016867
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_57_657.jpg;15;0;0;1.180791;96.68272;82.77093;359.9672;192.9898;1.019182
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_57_723.jpg;15;0;0;1.175748;96.59437;82.74024;359.9694;194.5722;1.020351
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_57_791.jpg;15;0;0;1.170483;96.52895;82.71579;359.9731;195.7519;1.017985
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_57_857.jpg;15;0;0;1.163665;96.46452;82.68999;359.9707;196.9335;1.023547
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_57_923.jpg;15;0;0;1.158721;96.37975;82.65387;359.9715;198.4938;1.023024
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_57_991.jpg;15;0.2004652;0;1.153283;96.31673;82.6252;359.9839;199.6547;1.021183
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_58_058.jpg;15;0.3996681;0;1.158946;96.25382;82.5948;0.01021572;200.8596;1.030934
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_58_124.jpg;11.95252;0.6028337;0;1.182883;96.16819;82.55273;0.06565128;202.2978;1.002478
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_58_192.jpg;8.952384;0.8028425;0;1.210515;96.10154;82.5201;0.1316472;203.1389;0.9338201
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_58_260.jpg;5.914462;1;0;1.263884;96.00788;82.47456;0.2914885;203.9776;0.7954847
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_58_325.jpg;2.907946;1;0;1.308472;95.93359;82.43942;0.4582791;204.3438;0.6433002
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_58_392.jpg;0;1;0;1.370484;95.85567;82.40352;0.6688735;204.4833;0.4634512
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_58_459.jpg;0;1;0;1.414963;95.7469;82.35433;0.9893165;204.4835;0.1948814
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_58_526.jpg;0;1;0;1.460635;95.66217;82.31615;1.241336;204.4663;359.985
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_58_593.jpg;0;1;0;1.522051;95.57791;82.27546;1.370755;204.4908;359.9402
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_58_660.jpg;0;1;0;1.563704;95.46632;82.2225;1.2088;204.4156;-0.0002083672
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_58_726.jpg;0;1;0;1.624085;95.37759;82.18256;1.146636;204.3955;-0.0005133275
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_58_794.jpg;0;1;0;1.68362;95.28556;82.14121;1.137746;204.3853;-0.0005281631
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_58_860.jpg;0;1;0;1.728246;95.15796;82.08392;1.192858;204.3723;-0.0006095664
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_58_928.jpg;0;1;0;1.772919;95.05877;82.03941;1.272862;204.3619;-0.0006627986
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_58_994.jpg;0;1;0;1.831978;94.95756;81.99407;1.327293;204.3502;-0.001617535
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_59_062.jpg;0;1;0;1.879519;94.82008;81.9325;1.304518;204.3368;-0.001178726
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_59_129.jpg;0;1;0;1.925696;94.71408;81.88507;1.280399;204.3252;-0.0005879165
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_59_195.jpg;0;1;0;1.985907;94.60503;81.83633;1.293574;204.3108;-0.00102527
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_59_261.jpg;0;1;0;2.029439;94.45605;81.76975;1.301396;204.2939;-0.001143178
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_59_327.jpg;0;1;0;2.074194;94.34147;81.71859;1.303998;204.2823;-0.001169279
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_59_395.jpg;0;0.8002628;0;2.131239;94.22461;81.66644;1.307124;204.2725;-0.001195541
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_59_461.jpg;0;0.5998139;0;2.162961;94.06645;81.59589;1.292309;204.2618;-0.0006157273
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_59_528.jpg;0;0.3991657;0;2.185873;93.94668;81.5425;1.271809;204.2491;-0.0005448952
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_59_597.jpg;0;0.1984506;0;2.200908;93.82671;81.48906;1.228528;204.2355;-0.0004954093
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_59_662.jpg;0;0;0;2.201283;93.66764;81.41824;1.116119;204.2179;-0.0003923834
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_59_729.jpg;0;0;0;2.195116;93.54941;81.36561;0.9902459;204.2055;-0.0002596927
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_59_796.jpg;0;0;0;2.186034;93.43196;81.31335;0.8386989;204.1936;-2.868453E-05
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_59_864.jpg;0;0;0;2.179123;93.2764;81.24403;0.6120737;204.1808;0.005343968
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_59_930.jpg;0;0;0;2.172146;93.16038;81.19219;0.4333805;204.1759;0.01765121
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_12_59_996.jpg;-3.001463;0;0;2.162605;93.04436;81.14145;0.2546905;204.0157;0.01275034
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_00_064.jpg;-5.991734;0;0;2.154457;92.8889;81.07774;0.01085696;203.3007;359.9223
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_00_130.jpg;-9.007487;0;0;2.145389;92.77135;81.03333;359.8466;202.3901;359.7972
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_00_197.jpg;-6.004719;0;0;2.132724;92.65309;80.98996;359.7328;201.4908;359.6896
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_00_265.jpg;-2.97367;0;0;2.125474;92.49532;80.93221;359.6264;200.7379;359.5932
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_00_330.jpg;0;0;0;2.115507;92.37721;80.8884;359.5729;200.5084;359.5667
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_00_398.jpg;-2.934903;0;0;2.107786;92.25909;80.84529;359.5327;200.3173;359.5434
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_00_465.jpg;-5.963534;0;0;2.098948;92.10057;80.79134;359.5184;199.6093;359.4725
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_00_531.jpg;-8.957907;0;0;2.089262;91.98084;80.75463;359.5296;198.6971;359.369
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_00_599.jpg;-11.99105;0;0;2.074622;91.81957;80.71062;359.6246;197.0571;359.2167
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_00_665.jpg;-15;0;0;2.061729;91.69717;80.6826;359.767;195.482;359.0889
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_00_732.jpg;-15;0;0;2.043412;91.57398;80.65911;359.9506;193.7303;358.9529
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_00_801.jpg;-15;0;0;2.032408;91.41248;80.63341;0.04763497;191.3347;358.8381
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_00_866.jpg;-15;0;0;2.026625;91.29461;80.61804;359.9397;189.5903;358.8972
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_00_933.jpg;-15;0;0;2.01421;91.17582;80.60754;359.8818;187.9104;358.9316
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_00_999.jpg;-15;0;0;2.00487;91.01618;80.59928;359.9043;185.6602;358.9696
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_01_066.jpg;-15;0;0;1.994722;90.8964;80.59782;359.9513;183.9292;358.9616
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_01_133.jpg;-13.47566;0;0;1.982672;90.77716;80.60011;-0.004226713;182.2066;358.9159
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_01_200.jpg;-10.49691;0;0;1.97724;90.61967;80.60507;-0.0007860053;180.3315;358.923
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_01_267.jpg;-7.462001;0;0;1.972098;90.50211;80.61018;359.9893;179.2842;358.9635
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_01_334.jpg;-10.47585;0;0;1.963115;90.38509;80.61798;359.9799;178.2296;358.9762
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_01_401.jpg;-13.50033;0;0;1.953294;90.23048;80.63448;359.9756;176.3922;358.9218
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_01_468.jpg;-15;0;0;1.942594;90.11555;80.65125;359.9917;174.7587;358.861
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_01_534.jpg;-15;0;0;1.929381;90.00186;80.67055;-0.0005661587;173.0828;358.8599
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_01_602.jpg;-15;0;0;1.92014;89.8526;80.70168;359.9856;170.848;358.9013
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_01_669.jpg;-15;0;0;1.912367;89.74231;80.72945;359.9716;169.1687;358.9185
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_01_735.jpg;-15;0;0;1.900856;89.63309;80.76049;359.9749;167.4852;358.9216
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_01_802.jpg;-15;0;0;1.892579;89.4894;80.80656;359.9941;165.2512;358.9053
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_01_869.jpg;-15;0;0;1.883896;89.38358;80.84451;2.860142E-05;163.5702;358.8852
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_01_935.jpg;-15;0;0;1.873417;89.27945;80.88464;359.9872;161.9195;358.9124
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_02_002.jpg;-15;0;0;1.86512;89.14343;80.94347;359.9792;159.7119;358.9272
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_02_069.jpg;-15;0;0;1.856791;89.04353;80.99106;359.9761;158.0471;358.91
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_02_136.jpg;-15;0;0;1.846069;88.94499;81.04118;-0.005395209;156.3976;358.8982
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_02_202.jpg;-15;0;0;1.837358;88.81681;81.11159;-0.001291226;154.205;358.8901
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_02_270.jpg;-15;0;0;1.830038;88.72318;81.16736;-0.005632345;152.5667;358.8955
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_02_336.jpg;-15;0;0;1.818882;88.6316;81.22547;359.9878;150.9362;358.9068
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_02_403.jpg;-13.47118;0;0;1.810991;88.51246;81.30649;359.9861;148.8376;358.924
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_02_470.jpg;-10.48305;0;0;1.80542;88.42437;81.3686;359.9861;147.5372;358.9501
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_02_537.jpg;-7.513592;0;0;1.798689;88.33693;81.43127;359.9863;146.5136;358.9908
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_02_603.jpg;-4.493382;0;0;1.793797;88.22091;81.51454;359.9684;145.6182;359.0738
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_02_671.jpg;-1.459888;0;0;1.788357;88.1339;81.57613;359.9417;145.2988;359.17
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_02_737.jpg;0;0;0;1.780368;88.04675;81.63669;359.9041;145.2373;359.2951
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_02_805.jpg;0;0;0;1.774432;87.9311;81.71701;359.8453;145.2289;359.4679
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_02_871.jpg;-2.93023;0;0;1.766539;87.84538;81.77784;359.7984;145.0845;359.5734
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_02_938.jpg;-5.898522;0;0;1.760057;87.76138;81.84026;359.7494;144.6354;359.627
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_03_005.jpg;-8.889472;0;0;1.752584;87.65228;81.92646;359.697;143.5633;359.6244
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_03_072.jpg;-11.98616;0;0;1.741402;87.573;81.99364;359.67;142.4607;359.5654
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_03_138.jpg;-14.94285;0;0;1.730875;87.47173;82.08729;359.6566;140.5437;359.4043
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_03_205.jpg;-15;0;0.101485;1.720138;87.39908;82.15957;359.6543;138.9701;359.2504
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_03_274.jpg;-11.99012;0;0.3021441;1.673466;87.32902;82.23071;359.6416;137.5738;359.1529
C:\Users\Carl\RoboND-Rover-Project\myDataSet\IMG\robocam_2017_08_16_20_13_03_339.jpg;-8.970749;0;0.5034351;1.59799;87.24145;82.31963;359.5699;136.211;359.2033
